element,position,is_captain,is_vice_captain,multiplier,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,id_x,total_assists,total_bonus,total_bps,total_clean_sheets,total_creativity,total_goals_conceded,total_goals_scored,total_ict_index,total_influence,total_minutes,total_own_goals,total_penalties_missed,total_penalties_saved,total_red_cards,total_saves,total_threat,total_yellow_cards,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,total_in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,element_type,team,element_id,element_count,singular_name,singular_name_short,plural_name,plural_name_short,entry_id,entry_name,id_y,joined_time,player_first_name,player_last_name,short_name,waiver_pick,game_week
542,3,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,8,11.2,6.9,8.0,2.6,1,False,542,6,4,413,8,309.4,31,0,92.5,361.2,2244,1,0,0,0,0,253.0,5,2020-09-22T09:18:27.160896Z,100.0,100.0,199249,163,0,,,1,Sergio,2.2,False,,2021-03-22T11:00:30.395299Z,,,3.3,Reguilón,,a,89,Reguilón,206,82,128,27,159,24,165,43,2,17,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
97,4,False,False,1,90,0,1,0,1,0,0,0,0,0,0,0,17,28.0,15.4,2.0,4.5,5,False,97,2,5,451,8,245.4,42,0,76.6,468.2,2425,0,0,0,0,0,52.0,1,2020-08-13T09:27:16.797417Z,100.0,100.0,103914,476,0,,,2,Charlie,2.8,False,,2021-03-06T15:00:26.500226Z,,,2.9,Taylor,,a,83,Taylor,135,52,166,37,348,123,203,58,2,4,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
119,5,False,False,1,83,0,1,1,0,0,0,0,0,0,0,0,12,9.4,26.6,41.0,7.7,6,False,119,3,3,264,7,355.2,21,4,138.5,337.4,1731,0,0,0,0,0,695.0,2,2020-08-13T09:27:16.823833Z,100.0,100.0,176413,20,0,,,5,Christian,2.8,False,,2021-04-05T07:30:29.938187Z,,,3.0,Pulisic,,a,82,Pulisic,205,82,96,68,45,25,75,46,3,5,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
69,6,False,False,1,90,0,0,0,1,0,0,0,0,0,0,1,17,14.8,81.3,27.0,12.3,3,False,69,6,15,406,12,724.3,30,5,202.8,543.4,2602,0,0,0,0,0,759.0,2,2020-08-13T09:27:16.764073Z,100.0,100.0,116216,93,0,,,1,Leandro,3.5,False,,2020-11-07T00:00:21.373051Z,,,3.8,Trossard,,a,132,Trossard,101,35,25,21,41,22,34,22,3,3,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
489,7,False,False,1,68,0,0,0,5,0,0,0,0,0,0,0,6,7.8,16.8,2.0,2.7,2,False,489,8,17,470,6,653.1,51,4,155.4,516.2,2555,0,0,0,0,0,383.0,3,2020-08-28T11:07:16.139990Z,0.0,0.0,232413,139,0,,,0,Eberechi,5.2,False,Achilles injury - Unknown return date,2021-05-19T10:30:21.344647Z,,,3.7,Eze,,i,125,Eze,118,43,36,27,98,57,64,37,3,6,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
287,8,False,False,1,71,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2.0,4.0,0.4,3,False,287,4,4,265,7,274.1,13,7,116.3,349.8,1297,0,0,0,0,0,541.0,1,2020-08-13T09:27:17.023988Z,100.0,100.0,224444,50,0,,,1,Ferran,6.0,False,,2021-01-03T19:00:22.407569Z,,,4.0,Torres,,a,95,Torres,211,86,146,97,60,34,107,63,3,12,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
235,9,False,False,1,83,0,0,1,0,0,0,0,0,0,0,0,7,12.8,23.7,34.0,7.1,3,False,235,5,13,348,7,359.0,25,9,172.7,556.4,1944,0,0,0,0,0,810.0,0,2020-08-13T09:27:16.961828Z,100.0,0.0,201666,41,0,,,0,Harvey,0.0,False,,2021-02-28T15:30:23.096089Z,,,5.0,Barnes,,a,126,Barnes,95,32,103,72,37,20,49,29,3,9,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
388,10,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,7,11.6,8.3,35.0,5.5,2,False,388,14,40,880,12,659.1,39,23,355.9,1318.2,3083,0,0,0,0,0,1585.0,1,2020-08-13T09:27:17.143762Z,100.0,100.0,78830,6,0,,,10,Harry,5.5,True,,2021-04-20T15:00:22.791485Z,,,6.9,Kane,,a,242,Kane,1,1,35,1,3,2,3,1,4,17,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
441,11,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,-4,1.2,1.2,12.0,1.4,2,False,441,0,4,113,3,131.6,12,3,66.2,169.6,932,0,0,0,0,0,361.0,0,2020-08-13T09:27:17.207823Z,0.0,0.0,103123,61,0,,,0,Sébastien,0.0,False,Joined Ajax on a permanent deal on 8/1,2021-01-08T17:30:20.025700Z,,,2.6,Haller,,u,41,Haller,318,36,238,35,105,36,245,36,4,19,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
213,12,False,False,1,90,0,0,0,6,0,0,0,0,0,8,0,23,60.2,0.0,0.0,6.0,1,False,213,0,20,774,11,10.0,52,0,103.7,1026.0,3150,1,0,1,0,140,0.0,0,2020-08-13T09:27:16.936210Z,100.0,100.0,437495,593,0,,,0,Illan,2.2,False,,2021-01-16T19:30:19.842015Z,,,4.4,Meslier,,a,154,Meslier,7,3,423,9,682,69,134,4,1,10,1,80,Goalkeeper,GKP,Goalkeepers,GKP,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
280,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,280,0,4,286,7,78.0,10,0,39.6,233.4,1343,0,0,0,0,0,85.0,1,2020-08-13T09:27:17.015623Z,100.0,100.0,146941,114,0,,,0,Aymeric,0.2,False,,2021-04-10T14:00:26.008367Z,,,3.6,Laporte,,a,58,Laporte,272,106,308,94,305,101,325,114,2,12,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
103,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,103,0,6,139,4,112.0,5,4,67.2,161.4,740,0,0,0,0,0,403.0,1,2020-08-13T09:27:16.804531Z,100.0,100.0,44346,47,0,,,0,Olivier,0.5,False,,2021-01-19T23:30:21.429577Z,,,2.8,Giroud,,a,47,Giroud,327,37,254,39,91,34,243,35,4,5,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
139,15,False,False,1,90,0,0,0,7,0,0,0,0,0,0,0,11,7.0,2.1,4.0,1.3,-1,False,139,2,5,313,4,195.2,36,0,68.9,296.6,1775,0,0,0,0,0,198.0,2,2020-08-13T09:27:16.847826Z,100.0,100.0,74230,175,0,,,1,Patrick,0.2,False,,2021-05-14T13:30:26.024848Z,,,2.5,van Aanholt,,a,54,van Aanholt,231,91,196,47,191,45,235,75,2,6,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,14
455,1,False,False,1,90,0,0,0,2,0,0,0,0,0,2,0,12,17.2,0.0,0.0,1.7,1,False,455,0,12,626,10,0.0,51,0,76.1,763.6,3330,0,0,1,0,100,0.0,1,2020-08-13T09:27:17.224565Z,100.0,100.0,38533,155,0,,,1,Rui Pedro,2.0,False,,2021-03-15T23:00:23.832306Z,,,3.6,dos Santos Patrício,,a,132,Patrício,30,11,702,76,701,74,215,11,1,20,1,80,Goalkeeper,GKP,Goalkeepers,GKP,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
277,2,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,27,20.0,11.8,9.0,4.1,8,False,277,4,18,610,14,673.0,21,2,163.7,569.8,2298,0,0,0,1,0,394.0,5,2020-08-13T09:27:17.012059Z,100.0,0.0,121145,213,0,,,0,João Pedro Cavaco,2.2,False,,2021-05-18T22:00:22.774129Z,,,4.9,Cancelo,,a,138,Cancelo,90,33,32,7,96,7,57,6,2,12,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
41,3,False,False,1,90,0,0,1,0,0,0,0,1,0,0,0,25,15.8,11.7,2.0,3.0,5,False,41,2,8,633,14,97.3,42,2,116.7,772.0,3194,1,0,0,1,0,293.0,4,2020-08-13T09:27:16.730294Z,100.0,100.0,149484,279,0,,,2,Tyrone,2.2,False,,2021-05-16T14:00:17.935003Z,,,3.6,Mings,,a,128,Mings,22,3,277,75,138,18,101,18,2,2,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
558,4,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,23,25.6,30.5,2.0,5.8,1,False,558,9,12,625,9,671.2,43,0,158.8,694.0,3054,0,0,0,0,0,220.0,3,2020-10-02T13:01:49.989692Z,,,164555,457,0,,,10,Vladimir,4.0,False,,,,,3.8,Coufal,,a,128,Coufal,50,12,33,8,177,36,61,9,2,19,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
246,5,False,False,1,90,0,1,1,0,0,0,0,0,0,0,0,35,21.6,10.4,25.0,5.7,9,False,246,2,5,194,3,42.4,5,1,30.6,179.0,690,0,0,0,0,0,84.0,2,2020-08-13T09:27:16.974885Z,100.0,0.0,60914,219,0,,,0,Joel,0.0,False,,2021-01-28T23:00:25.938378Z,,,4.2,Matip,,a,42,Matip,307,118,349,121,306,102,354,124,2,11,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
198,6,False,False,1,45,0,0,0,4,0,0,0,0,0,0,0,5,6.2,27.1,2.0,3.5,1,False,198,5,3,407,8,661.4,44,4,145.7,464.6,2386,0,0,0,0,0,333.0,6,2020-08-13T09:27:16.918149Z,100.0,0.0,72222,236,0,,,0,Mateusz,2.5,False,,2021-05-17T09:30:23.772851Z,,,2.8,Klich,,a,99,Klich,155,58,34,26,116,67,76,47,3,10,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
203,7,False,False,1,90,0,0,0,6,0,0,0,0,0,0,0,9,14.8,36.7,26.0,7.8,2,False,203,10,15,542,11,825.5,45,8,225.8,761.2,2846,0,0,0,0,0,666.0,2,2020-08-13T09:27:16.924014Z,100.0,100.0,221399,238,0,,,5,Jack,6.5,False,,2021-04-04T19:30:28.727297Z,,,4.4,Harrison,,a,160,Harrison,32,11,18,14,52,30,23,15,3,10,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
272,8,False,False,1,90,0,1,1,0,0,0,0,1,0,0,0,24,36.4,52.2,17.0,10.6,5,False,272,12,19,566,12,1077.8,17,6,265.5,687.2,1995,0,1,0,0,0,888.0,1,2020-08-13T09:27:17.006137Z,100.0,100.0,61366,4,0,,,13,Kevin,3.2,False,,2021-05-08T21:30:21.721412Z,,,5.6,De Bruyne,,a,141,De Bruyne,31,10,4,3,28,14,8,6,3,12,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
65,9,False,False,1,90,0,0,0,1,0,0,0,0,0,0,2,21,23.4,64.3,26.0,11.4,4,False,65,2,6,283,7,414.3,25,2,110.5,368.6,1670,0,0,0,0,0,322.0,0,2020-08-13T09:27:16.759261Z,100.0,0.0,109345,326,0,,,0,Solomon,0.0,False,,2021-02-04T00:30:21.968227Z,,,3.3,March,,a,69,March,200,79,79,56,119,68,119,69,3,3,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
38,10,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,11,8.0,4.1,16.0,2.8,3,False,38,7,2,492,14,589.9,46,3,152.3,572.6,3330,0,0,0,0,0,360.0,12,2020-08-13T09:27:16.726872Z,,,122806,190,0,,,1,John,2.2,False,,,,,3.1,McGinn,,a,114,McGinn,83,27,43,31,104,62,66,38,3,2,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
249,11,False,False,1,74,2,1,1,0,0,0,0,0,0,0,3,65,87.0,11.8,34.0,13.3,16,True,249,8,15,615,10,604.4,39,9,268.9,700.6,2837,0,0,0,0,0,1384.0,2,2020-08-13T09:27:16.978446Z,100.0,100.0,92217,12,0,,,5,Roberto,6.4,False,,2021-03-07T17:00:21.863501Z,,,3.9,Firmino,,a,141,Firmino,40,6,40,2,7,5,9,3,4,11,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
596,12,False,False,1,90,0,0,0,1,0,0,0,0,0,2,0,16,12.6,0.0,0.0,1.3,2,False,596,0,8,514,10,10.0,27,0,53.9,523.0,2430,0,0,0,0,66,4.0,2,2020-11-01T22:16:18.509496Z,,,215059,474,0,,,2,Robert,1.2,False,,,,,3.7,Sánchez,,a,101,Sánchez,102,18,421,7,432,2,269,18,1,3,1,80,Goalkeeper,GKP,Goalkeepers,GKP,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
239,13,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,33,22.8,22.8,4.0,5.0,8,False,239,2,13,447,9,290.7,25,2,96.0,472.2,2070,0,0,0,0,0,195.0,4,2020-08-13T09:27:16.966592Z,0.0,0.0,220627,518,0,,,0,James,0.0,False,Knee injury - Unknown return date,2021-02-10T22:30:28.762851Z,,,4.4,Justin,,i,101,Justin,152,60,141,30,194,47,157,38,2,9,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
573,14,False,False,1,19,0,0,0,1,0,0,0,0,0,0,0,0,8.4,0.4,24.0,3.3,1,False,573,4,14,367,4,203.3,18,10,115.0,443.4,1364,0,0,0,0,0,513.0,4,2020-10-06T12:14:20.387246Z,100.0,100.0,40720,24,0,,,0,Edinson,4.0,False,,2021-03-07T19:00:19.949616Z,,,3.8,Cavani,,a,99,Cavani,167,19,188,30,66,27,109,25,4,13,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
6,15,False,False,1,14,0,0,0,0,0,0,0,0,0,0,0,6,3.2,10.3,12.0,2.6,1,False,6,3,21,452,7,306.6,21,13,170.3,601.8,1916,0,0,0,0,0,797.0,3,2020-08-13T09:27:16.679477Z,100.0,100.0,59966,21,0,,,1,Alexandre,0.8,False,,2021-04-18T15:30:22.440237Z,,,4.2,Lacazette,,a,129,Lacazette,69,8,133,18,38,18,50,17,4,1,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,14
12,1,False,False,1,90,0,0,1,0,0,0,0,0,0,1,0,20,4.2,0.0,0.0,0.4,6,False,12,0,27,825,15,20.0,46,0,104.3,1025.6,3420,0,0,1,0,142,0.0,1,2020-08-13T09:27:16.693755Z,,,98980,520,0,,,3,Emiliano,4.0,True,,,,,4.9,Martínez,,a,186,Martínez,4,2,390,2,703,76,121,2,1,2,1,80,Goalkeeper,GKP,Goalkeepers,GKP,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
81,2,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,12,24.4,0.3,6.0,3.1,2,False,81,0,9,534,11,147.1,50,1,125.1,759.2,3240,0,0,0,0,0,339.0,6,2020-08-13T09:27:16.778283Z,100.0,100.0,17761,158,0,,,2,James,3.0,False,,2020-09-17T22:00:10.017429Z,,,3.0,Tarkowski,,a,109,Tarkowski,27,6,223,56,109,10,90,16,2,4,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
548,3,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,6,10.8,3.3,10.0,2.4,1,False,548,3,11,548,9,412.9,45,1,130.7,595.2,2983,1,0,0,0,0,297.0,5,2020-09-24T12:04:19.484198Z,,,200402,166,0,,,8,Nélson,2.5,False,,,,,3.2,Cabral Semedo,,a,109,Semedo,72,26,82,18,135,16,85,14,2,20,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
273,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,27,25.4,0.8,2.0,2.8,8,False,273,0,11,531,14,78.6,12,4,75.7,494.0,1933,0,0,0,1,0,186.0,0,2020-08-13T09:27:17.007314Z,100.0,100.0,97299,332,0,,,6,John,1.8,False,,2021-04-21T22:00:21.903318Z,,,5.8,Stones,,a,128,Stones,116,43,307,93,196,49,207,60,2,12,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
571,5,False,False,1,90,0,2,0,6,0,0,0,0,0,0,0,21,43.0,57.8,51.0,15.2,8,False,571,10,11,489,9,889.3,34,6,251.3,719.6,2358,0,0,0,0,0,902.0,3,2020-10-06T12:14:17.743177Z,100.0,100.0,219961,147,0,,,5,Raphael,4.5,False,,2021-04-10T19:00:27.622255Z,,,4.4,Dias Belloli,,a,133,Raphinha,43,15,13,9,29,15,15,10,3,10,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
370,6,False,False,1,90,0,0,0,1,0,0,0,1,0,0,0,18,16.0,37.4,0.0,5.3,1,False,370,7,17,772,9,971.2,68,8,226.3,937.8,3420,0,1,0,0,0,355.0,5,2020-08-13T09:27:17.122414Z,100.0,100.0,101178,90,0,,,2,James,2.8,False,,2021-04-02T11:00:24.090128Z,,,4.1,Ward-Prowse,,a,156,Ward-Prowse,9,4,11,8,107,63,22,14,3,16,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
445,7,False,False,1,89,0,0,0,3,0,0,0,0,0,0,0,9,8.0,10.9,8.0,2.7,2,False,445,6,8,434,9,493.5,33,8,183.8,530.8,2556,0,0,0,0,0,812.0,0,2020-08-13T09:27:17.212703Z,,,178186,68,0,,,6,Jarrod,2.8,False,,,,,3.7,Bowen,,a,141,Bowen,109,39,60,45,36,19,44,28,3,19,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
477,8,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,12,4.6,18.3,3.0,2.6,2,False,477,7,9,306,3,534.8,17,1,102.3,256.2,1398,0,0,0,0,0,228.0,0,2020-08-16T08:52:07.011466Z,100.0,100.0,47431,29,0,,,0,Willian,2.5,False,,2021-03-19T01:00:27.116549Z,,,3.1,Borges Da Silva,,a,78,Willian,260,111,52,39,171,94,139,79,3,1,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
117,9,False,False,1,90,0,1,1,0,0,0,0,0,0,0,0,7,23.6,13.3,60.0,9.7,5,False,117,12,7,394,13,490.2,29,6,224.5,506.6,2598,0,0,0,0,0,1246.0,2,2020-08-13T09:27:16.821447Z,100.0,100.0,165153,14,0,,,1,Timo,2.8,False,,2021-02-07T23:00:21.605405Z,,,3.7,Werner,,a,128,Werner,119,15,53,4,10,7,20,7,4,5,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
224,10,False,False,1,87,1,1,1,0,0,0,0,0,0,0,3,44,45.6,21.4,109.0,17.6,12,False,224,14,23,649,8,356.6,44,15,248.3,819.2,2838,0,1,0,0,0,1306.0,1,2020-08-13T09:27:16.949470Z,100.0,100.0,101668,9,0,,,13,Jamie,5.5,True,,2021-01-22T14:30:26.590916Z,,,5.5,Vardy,,a,187,Vardy,18,3,104,12,9,6,17,6,4,9,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
202,11,False,False,1,90,0,0,0,6,0,0,0,0,0,0,0,1,3.0,0.5,29.0,3.3,2,False,202,11,26,631,10,371.0,50,17,274.6,867.2,3052,0,0,0,0,0,1512.0,3,2020-08-13T09:27:16.922837Z,100.0,100.0,106617,237,0,,,6,Patrick,7.0,True,,2021-03-13T16:00:21.756513Z,,,5.1,Bamford,,a,194,Bamford,13,2,99,10,5,3,10,4,4,10,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
8,12,False,False,1,90,0,0,0,2,0,0,0,0,0,1,0,10,8.4,0.0,0.0,0.8,1,False,8,0,11,625,11,0.0,37,0,69.4,693.4,3131,1,0,1,1,86,2.0,0,2020-08-13T09:27:16.685926Z,100.0,100.0,80201,268,0,,,7,Bernd,5.2,False,,2021-02-02T20:30:22.406559Z,,,3.7,Leno,,a,131,Leno,45,14,695,74,448,5,231,15,1,1,1,80,Goalkeeper,GKP,Goalkeepers,GKP,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
77,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,77,3,2,156,2,162.9,15,1,46.7,147.8,887,0,0,0,1,0,156.0,2,2020-08-13T09:27:16.773610Z,100.0,0.0,232792,529,0,,,0,Tariq,0.0,False,,2020-12-18T14:00:20.367107Z,,,3.2,Lamptey,,a,35,Lamptey,338,131,213,53,227,63,299,99,2,3,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
506,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,506,5,11,432,5,585.6,27,6,148.7,499.2,1763,0,0,0,0,0,399.0,4,2020-09-08T11:00:49.649762Z,100.0,0.0,60025,35,0,,,0,James,0.2,False,,2021-05-21T13:00:23.064744Z,,,4.4,Rodríguez,,a,101,Rodríguez,132,48,44,32,95,55,72,44,3,7,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
226,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,226,1,0,152,2,162.4,19,0,48.9,183.4,954,0,0,0,0,0,144.0,3,2020-08-13T09:27:16.951860Z,100.0,100.0,111931,87,0,,,0,Ricardo Domingos,0.2,False,,2021-03-14T20:00:21.567007Z,,,1.8,Barbosa Pereira,,a,27,Pereira,301,116,215,54,245,71,291,97,2,9,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,14
217,1,False,False,1,90,0,0,1,0,0,0,0,0,0,3,0,27,18.0,0.0,0.0,1.8,7,True,217,0,6,631,11,0.0,50,0,76.9,769.0,3420,1,0,0,0,88,0.0,0,2020-08-13T09:27:16.941056Z,100.0,100.0,17745,151,0,,,-2,Kasper,0.5,False,,2020-11-15T22:30:17.730436Z,,,3.4,Schmeichel,,a,128,Schmeichel,29,10,705,79,705,78,213,10,1,9,1,80,Goalkeeper,GKP,Goalkeepers,GKP,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,14
270,2,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,27,20.0,2.7,0.0,2.3,8,False,270,1,7,410,9,197.5,20,1,60.2,317.0,1944,0,0,0,0,0,88.0,1,2020-08-13T09:27:17.003699Z,100.0,100.0,58621,91,0,,,6,Kyle,1.8,False,,2021-05-18T22:00:22.705420Z,,,3.8,Walker,,a,91,Walker,222,86,192,44,300,98,257,85,2,12,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,14
313,3,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,11,34.8,0.4,0.0,3.5,1,False,313,5,11,729,13,498.2,36,2,144.1,785.4,3060,0,0,0,0,0,159.0,3,2020-08-13T09:27:17.054555Z,100.0,100.0,214590,165,0,,,0,Aaron,2.0,False,,2020-12-22T16:30:17.008855Z,,,4.2,Wan-Bissaka,,a,144,Wan-Bissaka,25,5,58,11,224,60,77,11,2,13,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,14
42,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,26,19.6,25.1,6.0,5.1,6,False,42,4,9,710,16,595.8,44,0,137.8,657.4,3404,0,0,0,0,0,122.0,7,2020-08-13T09:27:16.731483Z,,,169359,478,0,,,5,Matt,3.2,False,,,,,3.6,Targett,,a,138,Targett,54,16,42,9,262,79,80,13,2,2,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,14
254,5,False,False,1,33,2,1,0,0,0,0,0,0,0,0,2,52,86.6,14.2,26.0,12.7,16,True,254,6,21,657,11,798.3,41,22,369.6,1033.4,3077,0,0,0,0,0,1868.0,0,2020-08-13T09:27:16.984541Z,100.0,100.0,118748,1,0,,,6,Mohamed,6.4,True,,2020-11-13T15:30:16.171973Z,,,6.2,Salah,,a,231,Salah,5,2,17,13,1,1,2,2,3,11,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,14
